temp,date,year,temp_agg
6.5059577820852095,2004-11-01,2004,4.974865279959142
4.359170494583468,2004-12-01,2004,4.974865279959142
2.922485387520398,2005-01-01,2005,4.992154227875216
1.5016037938431799,2005-02-01,2005,4.992154227875216
0.6464995254380836,2005-03-01,2005,4.992154227875216
1.4543115156618023,2005-04-01,2005,4.992154227875216
3.241985179506715,2005-05-01,2005,4.992154227875216
5.38359872960806,2005-06-01,2005,4.992154227875216
7.2436735654117435,2005-07-01,2005,4.992154227875216
8.861950733025985,2005-08-01,2005,4.992154227875216
9.021131204574443,2005-09-01,2005,4.992154227875216
8.360938212669396,2005-10-01,2005,4.992154227875216
6.844527009028667,2005-11-01,2005,4.992154227875216
4.423145878214112,2005-12-01,2005,4.992154227875216
2.325644383533492,2006-01-01,2006,4.921288884924815
0.9959464597858094,2006-02-01,2006,4.921288884924815
0.5025701157054643,2006-03-01,2006,4.921288884924815
1.2431932127770002,2006-04-01,2006,4.921288884924815
3.2182170943007407,2006-05-01,2006,4.921288884924815
5.2831091563272645,2006-06-01,2006,4.921288884924815
7.058178958266593,2006-07-01,2006,4.921288884924815
8.477796793507459,2006-08-01,2006,4.921288884924815
8.976229146116328,2006-09-01,2006,4.921288884924815
8.641183216162322,2006-10-01,2006,4.921288884924815
6.685794485468616,2006-11-01,2006,4.921288884924815
5.647603597146695,2006-12-01,2006,4.921288884924815
4.007344112929194,2007-01-01,2007,5.789548194086973
2.0564551984110873,2007-02-01,2007,5.789548194086973
1.6366689312799152,2007-03-01,2007,5.789548194086973
2.6082050730168826,2007-04-01,2007,5.789548194086973
4.30698105285806,2007-05-01,2007,5.789548194086973
6.370508826349548,2007-06-01,2007,5.789548194086973
8.503442833127199,2007-07-01,2007,5.789548194086973
9.796408641060784,2007-08-01,2007,5.789548194086973
9.6975273841506109,2007-09-01,2007,5.789548194086973
8.749665529883874,2007-10-01,2007,5.789548194086973
6.765056159708789,2007-11-01,2007,5.789548194086973
4.976314586267737,2007-12-01,2007,5.789548194086973
3.1761944828877082,2008-01-01,2008,5.677882333948759
2.2328882158967724,2008-02-01,2008,5.677882333948759
1.899737589138387,2008-03-01,2008,5.677882333948759
2.523471879681557,2008-04-01,2008,5.677882333948759
4.238674293445949,2008-05-01,2008,5.677882333948759
6.296181359833393,2008-06-01,2008,5.677882333948759
8.179683903041557,2008-07-01,2008,5.677882333948759
9.62098346920867,2008-08-01,2008,5.677882333948759
9.407200782247653,2008-09-01,2008,5.677882333948759
8.57008992170201,2008-10-01,2008,5.677882333948759
6.99272646456884,2008-11-01,2008,5.677882333948759
4.9967556457326125,2008-12-01,2008,5.677882333948759
2.867564963707663,2009-01-01,2009,5.418238314438979
1.709500094714461,2009-02-01,2009,5.418238314438979
1.3562646431797352,2009-03-01,2009,5.418238314438979
2.188189977453107,2009-04-01,2009,5.418238314438979
4.1178198907266745,2009-05-01,2009,5.418238314438979
6.126598680966909,2009-06-01,2009,5.418238314438979
8.046806252102103,2009-07-01,2009,5.418238314438979
9.32430278600487,2009-08-01,2009,5.418238314438979
9.73463212789328,2009-09-01,2009,5.418238314438979
8.331164032155318,2009-10-01,2009,5.418238314438979
6.527374842002436,2009-11-01,2009,5.418238314438979
4.688641482361192,2009-12-01,2009,5.418238314438979
2.1101750183246923,2010-01-01,2010,4.590611293238763
0.7639702147505671,2010-02-01,2010,4.590611293238763
0.4789348033369185,2010-03-01,2010,4.590611293238763
1.4441276018187583,2010-04-01,2010,4.590611293238763
3.3366065567712733,2010-05-01,2010,4.590611293238763
5.470866293827503,2010-06-01,2010,4.590611293238763
7.326600894678688,2010-07-01,2010,4.590611293238763
8.952134831673028,2010-08-01,2010,4.590611293238763
8.916489233193632,2010-09-01,2010,4.590611293238763
7.602459666809526,2010-10-01,2010,4.590611293238763
5.926387018889282,2010-11-01,2010,4.590611293238763
2.7585833847912915,2010-12-01,2010,4.590611293238763
